show,season,episode,character,line,line_no
Schitt's Creek,1,4,Roland,Our son.,3471
Schitt's Creek,1,4,Moira,Oh!,3472
Schitt's Creek,1,4,Roland,You done with that? Got it.,3473
Schitt's Creek,1,4,Johnny,"No, I wasn't. I wasn't uh...",3474
Schitt's Creek,1,4,Johnny,"Yeah, he turned into a real nutbar.",3475
Schitt's Creek,1,4,Johnny,"Doesn't drive in cars, he won't use anything plastic. (Chuckles)",3476
Schitt's Creek,1,4,Johnny,"Good luck with birth control, right?",3477
Schitt's Creek,1,4,Jocelyn,And then we see you with your kids and you're so... together.,3478
Schitt's Creek,1,4,Jocelyn,What's your secret?,3479
Schitt's Creek,1,4,Moira,Listening is so very important.,3480
Schitt's Creek,1,4,Johnny,So important to listen... To your kids.,3481
Schitt's Creek,1,4,Jocelyn,"See, Roland? Listening.",3482
Schitt's Creek,1,4,Jocelyn,"Excuse me, I listen to the kid.",3483
Schitt's Creek,1,4,Jocelyn,"If he'd listened to me, he wouldn't be sitting in a hut, making his own underwear.",3484
Schitt's Creek,1,4,Stage directions,(Birds chirp),3485
Schitt's Creek,1,4,Stage directions,(Door opens),3486
Schitt's Creek,1,4,Jocelyn,The Internet is a breeding ground for freaks.,3487
Schitt's Creek,1,4,Jocelyn,What're you doing?,3488
Schitt's Creek,1,4,Jocelyn,"Well, I just ""sold"" a pair of sunglasses on here and now dieforfash87 is telling me she won't pay 'cause she thinks they're fake.",3489
Schitt's Creek,1,4,Stevie,Okay. Um... How about we move away-,3490
Schitt's Creek,1,4,David,No! I don't even wanna sell these things.,3491
Schitt's Creek,1,4,David,These clothes are all that I have.,3492
Schitt's Creek,1,4,David,Everything else has been taken from me.,3493
Schitt's Creek,1,4,David,"Well, you have your family...",3494
Schitt's Creek,1,4,David,What's your point?,3495
Schitt's Creek,1,4,David,"I am having a very hard time right now dealing with the idea that people think that my things are worthless,",3496
Schitt's Creek,1,4,David,"Or funky, or...",3497
Schitt's Creek,1,4,Stevie,Sorry.,3498
Schitt's Creek,1,4,Stevie,...fake.,3499
Schitt's Creek,1,4,Stevie,Does it look like I shop on Canal Street?,3500
Schitt's Creek,1,4,Stevie,No...,3501
Schitt's Creek,1,4,Stevie,Okay.,3502
Schitt's Creek,1,4,Stevie,"People here don't know anything, okay?",3503
Schitt's Creek,1,4,Stevie,Wayne huffs keyboard cleaner for a living.,3504
Schitt's Creek,1,4,Stevie,"Well, that's not surprising.",3505
Schitt's Creek,1,4,Stevie,You're playing to the wrong crowd.,3506
Schitt's Creek,1,4,Stevie,You're-you have great clothes.,3507
Schitt's Creek,1,4,Stevie,I like some of this stuff.,3508
Schitt's Creek,1,4,Stevie,"Like... like this. Like, I like this.",3509
Schitt's Creek,1,4,Stevie,Ooh! Ooh...,3510
Schitt's Creek,1,4,Stevie,I like this.,3511
Schitt's Creek,1,4,Stage directions,(Thinking) This gives me an idea.,3512
Schitt's Creek,1,4,Stevie,So why would I sleep with my mother?,3513
Schitt's Creek,1,4,Alexis,"Well, now that I know that she's your mother, that makes a lot more sense to me.",3514
Schitt's Creek,1,4,Alexis,And you normally go around spying on people?,3515
Schitt's Creek,1,4,Alexis,"Um, you left me here to be abducted by long haul truckers. I just went to find you.",3516
Schitt's Creek,1,4,Alexis,So why are you sneaking around with your mom anyway?,3517
Schitt's Creek,1,4,Alexis,What's the big... secret?,3518
Schitt's Creek,1,4,Alexis,It's my dad. We don't really get along.,3519
Schitt's Creek,1,4,Alexis,"He really takes the whole mayor tradition in the family thing seriously and I'm just not that down into labels, you know?",3520
Schitt's Creek,1,4,Alexis,"""Labels?""",3521
Schitt's Creek,1,4,Mutt,Yeah.,3522
Schitt's Creek,1,4,Mutt,And you wonder why I make fun of you.,3523
Schitt's Creek,1,4,Mutt,"Oh, and you are totally in sync with your parents?",3524
Schitt's Creek,1,4,Mutt,"Um... yeah, because they always wanted a daughter with a record, who dropped out of college, so...",3525
Schitt's Creek,1,4,Mutt,Pretty much delivered on that one.,3526
Schitt's Creek,1,4,Stage directions,(Bags rustle),3527
Schitt's Creek,1,4,Mutt,Ugh!,3528
Schitt's Creek,1,4,Mutt,Oh! (Running footsteps),3529
Schitt's Creek,1,4,Stage directions,(Door opens),3530
Schitt's Creek,1,4,Stevie,"Okay, this is gonna cheer you up.",3531
Schitt's Creek,1,4,David,(Panting),3532
Schitt's Creek,1,4,David,So I thought you might be lonely without your clothes.,3533
Schitt's Creek,1,4,David,"So if this isn't too dirty for you, I could help take care of your stuff.",3534
Schitt's Creek,1,4,David,"Wait, you wanna have s*x with me?",3535
Schitt's Creek,1,4,Stevie,No. I don't think anybody has s*x in here unless they're being paid for it.,3536
Schitt's Creek,1,4,Stevie,I thought this might be a good place to store your clothes.,3537
Schitt's Creek,1,4,Stevie,Is this a safe place?,3538
Schitt's Creek,1,4,Stevie,Yes. I'm the only with a key. But there's a catch.,3539
Schitt's Creek,1,4,Stevie,"I get to wear whatever I want, anytime I want.",3540
Schitt's Creek,1,4,Stevie,Fine.,3541
Schitt's Creek,1,4,Stevie,Wow! Our son's clothes are no longer in our closet.,3542
Schitt's Creek,1,4,Stevie,Something I said finally got through.,3543
Schitt's Creek,1,4,David,I just found somewhere else to put them.,3544
Schitt's Creek,1,4,Johnny,I can't hear you from in there.,3545
Schitt's Creek,1,4,David,(Yelling loudly) I found somewhere else to put them!,3546
Schitt's Creek,1,4,David,"Well, subconsciously I got through.",3547
Schitt's Creek,1,4,David,David? Alexis? Can you come here please?,3548
Schitt's Creek,1,4,Woman on TV,"Oh, I don't know. Maybe the text I got from her saying you left your ring in the sauna...",3549
Schitt's Creek,1,4,Woman on TV,David?! Alexis?!,3550
Schitt's Creek,1,4,Woman on TV,"They're not going to come, dear.",3551
Schitt's Creek,1,4,Johnny,"Well, how widespread is that news?",3552
Schitt's Creek,1,4,Woman on TV,I can hear the (Unclear) Deal sign.,3553
Schitt's Creek,1,4,Woman on TV,Talk about salacious!,3554
Schitt's Creek,1,4,Man on TV,He had long day at work. I ran into Tanya on the street.,3555
Schitt's Creek,1,4,Man on TV,He cut off his what?!,3556
Schitt's Creek,1,4,Alexis,"Wait, what? - Johnny: Okay.",3557
Schitt's Creek,1,4,David,How did it happen?,3558
Schitt's Creek,1,4,Johnny,"Look, I just, uh... I just want to make sure that, uh, you know, we're all okay.",3559
Schitt's Creek,1,4,Johnny,What were we not okay about?,3560
Schitt's Creek,1,4,Johnny,About your mother and me feeling disconnected from you two.,3561
Schitt's Creek,1,4,David,We are literally connected by a door that does not lock.,3562
Schitt's Creek,1,4,David,How much... how much more connected do you wanna be?,3563
Schitt's Creek,1,4,David,"Emma. Your middle name is ""Emma.""",3564
Schitt's Creek,1,4,Alexis,Is it?,3565
Schitt's Creek,1,4,Johnny,"So, we'll keep working away at this.",3566
Schitt's Creek,1,4,Johnny,"I'm sorry! No, Hannah.",3567
Schitt's Creek,1,4,Alexis,I'm embarrassed for you.,3568
Schitt's Creek,1,4,Alexis,"Well, that's that then.",3569
Schitt's Creek,1,4,Alexis,Elspeth.,3570
Schitt's Creek,1,4,Alexis,No!,3571
Schitt's Creek,1,4,David,Wow.,3572
Schitt's Creek,1,4,David,I think it's Elspeth.,3573
Schitt's Creek,1,4,Alexis,It isn't!,3574
Schitt's Creek,1,4,Alexis,I should know!,3575
Schitt's Creek,1,4,Alexis,Wow.,3576
Schitt's Creek,1,5,Moirira and Johnny,(Moans of passion) Oh yeah! Yeah. Yeah.,3577
Schitt's Creek,1,5,David,Could you spare some a... Oh my go-oh my God!,3578
Schitt's Creek,1,5,Moira,(Shrieks) David!,3579
Schitt's Creek,1,5,Johnny,Where's my robe?!,3580
Schitt's Creek,1,5,David,Oh my God. Oh my God. Oh my God.,3581
Schitt's Creek,1,5,David,"Oh my God, what's happening?",3582
Schitt's Creek,1,5,David,I saw hell is what's happening. Oh my God.,3583
Schitt's Creek,1,5,David,What? (Door opens),3584
Schitt's Creek,1,5,David,Oh my God.,3585
Schitt's Creek,1,5,Johnny,"David, what you just saw was your mother and me...",3586
Schitt's Creek,1,5,David,I know what I saw.,3587
Schitt's Creek,1,5,Johnny,having an intimate moment.,3588
Schitt's Creek,1,5,David,I cannot unsee that!,3589
Schitt's Creek,1,5,Alexis,"Oh my God, you poor thing!",3590
Schitt's Creek,1,5,Johnny,"Okay, and I refuse to feel guilty about being in bed with my wife.",3591
Schitt's Creek,1,5,Alexis,Ew! Ew! Ew!,3592
Schitt's Creek,1,5,Moira,"I hate to be the one to tell you, but having s*x is not just about making children so they can grow up and make you feel bad about having s*x.",3593
Schitt's Creek,1,5,Moira,"Oh my God, can you stop this please?!",3594
Schitt's Creek,1,5,Moira,I will not be shamed. Shame on you.,3595
Schitt's Creek,1,5,David,Shame on you for attempting that position at 8 o'clock in the morning.,3596
Schitt's Creek,1,5,Moira,John?,3597
Schitt's Creek,1,5,Johnny,You know what?,3598
Schitt's Creek,1,5,David,Oh my God.,3599
Schitt's Creek,1,5,David,Do you know how difficult it is for us to share a wall with you two?,3600
Schitt's Creek,1,5,David,I do now.,3601
Schitt's Creek,1,5,Johnny,"Yes, well, if you don't mind, we are now going back into our room and don't even think about opening that door!",3602
Schitt's Creek,1,5,Moira,Are you serious?,3603
Schitt's Creek,1,5,Johnny,Next time.,3604
Schitt's Creek,1,5,David,(Under his breath) Oh my God. (Gags),3605
Schitt's Creek,1,5,Alexis,"(Whimpers) No, no, no...",3606
Schitt's Creek,1,5,Alexis,S01E05,3607
Schitt's Creek,1,5,Alexis,The Cabin,3608
Schitt's Creek,1,5,Johnny,"Roland, I just need the door fixed.",3609
Schitt's Creek,1,5,Roland,Mm-hmm?,3610
Schitt's Creek,1,5,Johnny,Okay?,3611
Schitt's Creek,1,5,Johnny,My family can't keep living like this.,3612
Schitt's Creek,1,5,Johnny,"My wife and I, we have no privacy.",3613
Schitt's Creek,1,5,Johnny,"Okay, all right. I get what this is about.",3614
Schitt's Creek,1,5,Johnny,"You and the wife wanna bump the old uglies, huh?",3615
Schitt's Creek,1,5,Roland,(Laughs),3616
Schitt's Creek,1,5,Johnny,I have no idea what that means.,3617
Schitt's Creek,1,5,Johnny,"Having a little problem down there below there, Johnny boy, huh?",3618
Schitt's Creek,1,5,Johnny,"No, there's no problem, Roland, I just need the locks fixed!",3619
Schitt's Creek,1,5,Johnny,"It's okay, I get it. I get it, captain.",3620
Schitt's Creek,1,5,Johnny,You've been a out to sea for a while you wanna bring the boat into port and maybe... get your mast scrubbed.,3621
Schitt's Creek,1,5,Johnny,What're you guys down to now? Like... twice a day?,3622
Schitt's Creek,1,5,Johnny,"Okay, this is a conversation you and I will never have, all right?",3623
Schitt's Creek,1,5,Johnny,I just need the door fixed.,3624
Schitt's Creek,1,5,Johnny,"Well, how 'bout I do you one better?",3625
Schitt's Creek,1,5,Johnny,We got a cabin up by the lake.,3626
Schitt's Creek,1,5,Johnny,It's just a little love nest for the lady and me.,3627
Schitt's Creek,1,5,Johnny,"You know, when we wanna spark the old spark from time to time.",3628
Schitt's Creek,1,5,Johnny,My gift to you and yours for the night.,3629
Schitt's Creek,1,5,Johnny,"So generous, but I'm gonna take a pass.",3630
Schitt's Creek,1,5,Jocelyn,"Hey, Johnny.",3631
Schitt's Creek,1,5,Johnny,Jocelyn?,3632
Schitt's Creek,1,5,Jocelyn,How are you?,3633
Schitt's Creek,1,5,Johnny,"Uh, good. Good.",3634
Schitt's Creek,1,5,Roland,s*x life's in the crapper. I just offered him the cabin.,3635
Schitt's Creek,1,5,Roland,That is so not true.,3636
Schitt's Creek,1,5,Jocelyn,I knew something was wrong.,3637
Schitt's Creek,1,5,Johnny,N-nothing is wrong.,3638
Schitt's Creek,1,5,Johnny,You should take the cabin.,3639
Schitt's Creek,1,5,Johnny,I wouldn't wanna see your relationship get any worse.,3640
Schitt's Creek,1,5,Johnny,"No, our relationship is fine. It's just a privacy issue...",3641
Schitt's Creek,1,5,Roland,"Johnny, Johnny, come on, come on, come on, come on.",3642
Schitt's Creek,1,5,Roland,"Take the cabin, okay?",3643
Schitt's Creek,1,5,Roland,And feel free to use the restraints.,3644
Schitt's Creek,1,5,Roland,"We keep 'em under the bed, so...",3645
Schitt's Creek,1,5,Johnny,Thank you. Thank you.,3646
Schitt's Creek,1,5,Jocelyn,Pick a safe word.,3647
Schitt's Creek,1,5,Roland,Mm.,3648
Schitt's Creek,1,5,Johnny,(Sighs),3649
Schitt's Creek,1,5,Johnny,"I, for one, think we should take them up on their offer.",3650
Schitt's Creek,1,5,Johnny,I can't believe what I'm hearing here.,3651
Schitt's Creek,1,5,Johnny,We're talking about Roland's place.,3652
Schitt's Creek,1,5,Johnny,Who knows what the hell we're gonna find up there?,3653
Schitt's Creek,1,5,Moira,"Well, we can't share any real intimacy here in this internment camp, John, and I don't want to turn into my parents.",3654
Schitt's Creek,1,5,Moira,"Separate beds, separate rooms.",3655
Schitt's Creek,1,5,Moira,"Well, separate countries.",3656
Schitt's Creek,1,5,Moira,Exactly! A bad marriage!,3657
Schitt's Creek,1,5,Moira,"Hey, if you're willing to give this a shot, I'm game.",3658
Schitt's Creek,1,5,Moira,You're game.,3659
Schitt's Creek,1,5,Johnny,Yeah.,3660
Schitt's Creek,1,5,Moira,Okay. I'll play.,3661
Schitt's Creek,1,5,Moira,"Actually, I have a good feeling about this, John.",3662
Schitt's Creek,1,5,Johnny,"You know, I'm starting to get a pretty good feeling myself.",3663
Schitt's Creek,1,5,Johnny,Are you?,3664
Schitt's Creek,1,5,David,Oh my God! Am I being punished for something?,3665
Schitt's Creek,1,5,David,"David, are you dirty peeping tom?",3666
Schitt's Creek,1,5,David,I don't' think parenting books would approve of you saying that to me.,3667
Schitt's Creek,1,5,David,"I'm here to grab a magazine, and go back and leave you guys to whatever disgusting...",3668
Schitt's Creek,1,5,Moira,Stay.,3669
Schitt's Creek,1,5,Johnny,"Stick around, stick around.",3670
Schitt's Creek,1,5,Moira,Alexis?,3671
Schitt's Creek,1,5,Johnny,Alexis!,3672
Schitt's Creek,1,5,Johnny,They're done!,3673
Schitt's Creek,1,5,Johnny,Your father and I have some very important news.,3674
Schitt's Creek,1,5,Johnny,"If you tell me that you're pregnant, I'm gonna vomit on this floor right now.",3675
Schitt's Creek,1,5,Moira,"Oh, can you imagine?",3676
Schitt's Creek,1,5,Johnny,We're planning a trip.,3677
Schitt's Creek,1,5,David,Okay.,3678
Schitt's Creek,1,5,Johnny,"Just to a cabin, overnight...",3679
Schitt's Creek,1,5,Johnny,And we request that the two of you not try to contact us for the next 24 hours.,3680
Schitt's Creek,1,5,Johnny,I really appreciate you doing that for me.,3681
Schitt's Creek,1,5,Johnny,I'm doing it for us.,3682
Schitt's Creek,1,5,Johnny,"Well, it's to my benefit.",3683
Schitt's Creek,1,5,Alexis,"Um, why don't you guys stay at the cabin for longer?",3684
Schitt's Creek,1,5,Alexis,"Oh, I would never just abandon you two in a motel in the middle of nowhere.",3685
Schitt's Creek,1,5,David,Didn't you once take the wrong baby home from preschool?,3686
Schitt's Creek,1,5,David,Alexis looked Chinese as an infant.,3687
Schitt's Creek,1,5,David,How many times must I defend myself?,3688
Schitt's Creek,1,5,David,So we're good then? Thank you.,3689
Schitt's Creek,1,5,David,"No, thank you.",3690
Schitt's Creek,1,5,Johnny,"No, thank you.",3691
Schitt's Creek,1,5,David,"Honestly, thank you.",3692
Schitt's Creek,1,5,Johnny,"Enough, David!",3693
Schitt's Creek,1,5,Moira,Thank you so much for the loan of your cabin and your truck.,3694
Schitt's Creek,1,5,Roland,"Looks like you folks got a lot of gear here, huh?",3695
Schitt's Creek,1,5,Roland,Is that the tickle trunk? (Smarmy laugh),3696
Schitt's Creek,1,5,Roland,It's just clothes.,3697
Schitt's Creek,1,5,Roland,"Yeah, okay, but just keep in mind there's only 60 amp service there, so don't be pluggin' a lot of gadgets in all at once, if you know what I mean.",3698
Schitt's Creek,1,5,Roland,Yet another disturbing look into his world.,3699
Schitt's Creek,1,5,Roland,"All right, directions.",3700
Schitt's Creek,1,5,Roland,"Super easy, Johnny. Here's what I want you to do.",3701
Schitt's Creek,1,5,Roland,"Okay, I want you take highway 10 to Loon Lake Road north, okay?",3702
Schitt's Creek,1,5,Roland,I want you to take a right there.,3703
Schitt's Creek,1,5,Roland,"There's gonna be a split in the fence, I want you to go left at that split, and keep going.",3704
Schitt's Creek,1,5,Roland,"Go through the intersection of Loon Lake Road south, okay?",3705
Schitt's Creek,1,5,Roland,And then you're gonna find Pine Road.,3706
Schitt's Creek,1,5,Roland,"Now you go up Pine Road, I want you take a right at that big oak tree, all right?",3707
Schitt's Creek,1,5,Roland,"It's old, it's big, you can't miss it.",3708
Schitt's Creek,1,5,Roland,"You go down the hill to the left and we're the third cabin on the right, okay?",3709
Schitt's Creek,1,5,Roland,The key's under the mat.,3710
Schitt's Creek,1,5,Johnny,Got it.,3711
Schitt's Creek,1,5,Moira,Really?,3712
Schitt's Creek,1,5,Johnny,Key is under the mat.,3713
Schitt's Creek,1,5,Johnny,So I think I'm gonna go next door because your mess is making me anxious.,3714
Schitt's Creek,1,5,Johnny,What mess?,3715
Schitt's Creek,1,5,David,You know how clean my apartment was in New York.,3716
Schitt's Creek,1,5,David,It was so clean. It was really clean.,3717
Schitt's Creek,1,5,David,"Well, it was very clean because you had a maid to keep it very clean for you.",3718
Schitt's Creek,1,5,David,No. I kept it clean after Cecilia cleaned.,3719
Schitt's Creek,1,5,David,"Anyway, I think it's best if we just take some space and um...",3720
Schitt's Creek,1,5,David,I am looking forward to sleeping in a bed that his not... made for a toddler.,3721
Schitt's Creek,1,5,David,Okay. I'll just chill here in my own space and...,3722
Schitt's Creek,1,5,David,Yeah.,3723
Schitt's Creek,1,5,Alexis,Maybe I'll do a mask or something and... check in with myself and see how I'm doing...,3724
Schitt's Creek,1,5,Alexis,"Okay, so we're good?",3725
Schitt's Creek,1,5,Alexis,Yeah.,3726
Schitt's Creek,1,5,David,Okay. See you tomorrow.,3727
Schitt's Creek,1,5,David,Okay. (Door closes),3728
Schitt's Creek,1,5,Stage directions,(Bedding rustles),3729
Schitt's Creek,1,5,Stage directions,"(Relaxing sigh, book pages rustle)",3730
Schitt's Creek,1,5,Stage directions,(Door creaks shut),3731
Schitt's Creek,1,5,David,I'm out of mask.,3732
Schitt's Creek,1,5,David,I was so bored in there!,3733
Schitt's Creek,1,5,David,I'm sorry to hear that.,3734
Schitt's Creek,1,5,Alexis,"Okay, so I think that we should take advantage of mom and dad being gone.",3735
Schitt's Creek,1,5,David,I am.,3736
Schitt's Creek,1,5,Alexis,"Okay, but like throwing a party or something.",3737
Schitt's Creek,1,5,David,No. Absolutely not.,3738
Schitt's Creek,1,5,Alexis,"Just a tiny, little, casual motel party.",3739
Schitt's Creek,1,5,Alexis,"Okay, Alexis, I have no interest in finding out what types of people are attracted to ""casual motel parties.""",3740
Schitt's Creek,1,5,Alexis,But you do have an interest in lounging on a bed that mom and dad have had s*x all over?,3741
Schitt's Creek,1,5,David,Why would you do that to me right now?,3742
Schitt's Creek,1,5,David,"David, I just... I miss my life! And I miss doing things.",3743
Schitt's Creek,1,5,David,"And I miss being surrounded by loose acquaintances who think that I'm... funny, and smart, and charming.",3744
Schitt's Creek,1,5,David,Will you? Just a few people. Please. You can't tell me that you don't wanna hang out with people other than me.,3745
Schitt's Creek,1,5,David,Obviously.,3746
Schitt's Creek,1,5,Alexis,"Okay, so...?",3747
Schitt's Creek,1,5,David,"Okay, fine. Something small.",3748
Schitt's Creek,1,5,Alexis,Yes!,3749
Schitt's Creek,1,5,David,Like a little games night.,3750
Schitt's Creek,1,5,David,"Yes, like a small, little games night party.",3751
Schitt's Creek,1,5,David,No. Like a little games night period.,3752
Schitt's Creek,1,5,David,"Okay, fine. And then, if it turns into something else, it turns into something else.",3753
Schitt's Creek,1,5,David,"Well, it won't 'cause there's only six people invited.",3754
Schitt's Creek,1,5,David,Any more and game play gets too yelly.,3755
Schitt's Creek,1,5,David,It gets very yelly.,3756
Schitt's Creek,1,5,David,"Okay, this party is gonna be...",3757
Schitt's Creek,1,5,David,It's not a party.,3758
Schitt's Creek,1,5,Alexis,awesome!,3759
Schitt's Creek,1,5,David,It's not a party.,3760
Schitt's Creek,1,5,Alexis,So. Much. Fun!,3761
Schitt's Creek,1,5,Alexis,I'm so excited!,3762
Schitt's Creek,1,5,Stage directions,(Door bangs shut),3763
Schitt's Creek,1,5,Stage directions,"(Insects chirp, birds Twitter)",3764
Schitt's Creek,1,5,Stage directions,(Truck rumbles to a stop),3765
Schitt's Creek,1,5,Stage directions,"(Engine cuts out, doors creak open and bang shut)",3766
Schitt's Creek,1,5,Johnny,"Hey, not bad! Rustic but nice, huh?",3767
Schitt's Creek,1,5,Johnny,"The great outdoors, Moira.",3768
Schitt's Creek,1,5,Johnny,I am shocked and delighted.,3769
Schitt's Creek,1,5,Johnny,"Yes. I have to say I was nervous about this, but I've gotta hand it to Roland, he came through.",3770
Schitt's Creek,1,5,Johnny,He's moron!,3771
Schitt's Creek,1,5,Stage directions,(Pots and dishes clatter),3772
Schitt's Creek,1,5,Johnny,"Key's under the mat, is it?",3773
Schitt's Creek,1,5,Johnny,The key is under the mat!,3774
Schitt's Creek,1,5,Stage directions,(Ripping sound),3775
Schitt's Creek,1,5,Johnny,Agh! That's great! Lying son-of-a...,3776
Schitt's Creek,1,5,Stage directions,(pan crashes on floor),3777
Schitt's Creek,1,5,Johnny,Agh! Idiot man!,3778
Schitt's Creek,1,5,Johnny,Moron!,3779
Schitt's Creek,1,5,Johnny,"Ha! Oh, good.",3780
Schitt's Creek,1,5,Moira,John?!,3781
Schitt's Creek,1,5,Johnny,"Yeah! Coming, honey!",3782
Schitt's Creek,1,5,Johnny,I'm coming.,3783
Schitt's Creek,1,5,Stage directions,(Blows out his breath),3784
Schitt's Creek,1,5,Stage directions,(Lock clicks),3785
Schitt's Creek,1,5,Johnny,Well hellooooo.,3786
Schitt's Creek,1,5,Johnny,"Oh, my car broke down and it's raining, and I wondered if I might spend the night.",3787
Schitt's Creek,1,5,Johnny,"Well, first let's get you out of those... dry clothes and we'll see where the night takes us.",3788
Schitt's Creek,1,5,David,So I need to flesh out this games night thing.,3789
Schitt's Creek,1,5,David,"Between you and my sister, and the barn guy and that girl in the restaurant, we have 5, and obviously we need an even 6 for ultimate game play.",3790
Schitt's Creek,1,5,Stevie,"Well, what if I'm not a games person?",3791
Schitt's Creek,1,5,David,"We're far too similar for you not to be, so...",3792
Schitt's Creek,1,5,David,"Options, please.",3793
Schitt's Creek,1,5,David,"Obviously they need to be funny, and smart, and have well-rounded sense of humour and a wide range of knowledge.",3794
Schitt's Creek,1,5,David,"Oh, all those types of people move away from here.",3795
Schitt's Creek,1,5,David,That's funny.,3796
Schitt's Creek,1,5,Stevie,"No, I'm serious.",3797
Schitt's Creek,1,5,Stevie,"Ooh, what about Eric?",3798
Schitt's Creek,1,5,David,Hmm?,3799
Schitt's Creek,1,5,David,He finished high school.,3800
Schitt's Creek,1,5,David,I don't love his look.,3801
Schitt's Creek,1,5,David,"Oh, looks are important? Oh... Why don't we throw a pageant?",3802
Schitt's Creek,1,5,David,"Trust me, if I had time, we would, but we don't, so...",3803
Schitt's Creek,1,5,David,What about Sarah? She's cute and speaks english.,3804
Schitt's Creek,1,5,David,Hmm? Mm...,3805
Schitt's Creek,1,5,David,She get it?,3806
Schitt's Creek,1,5,Stevie,Get what?,3807
Schitt's Creek,1,5,Stevie,"Like ""get it"" get it. It, like the vibe.",3808
Schitt's Creek,1,5,Stevie,"Understand that games night needs to run a certain way, otherwise it won't work.",3809
Schitt's Creek,1,5,Stevie,Can I be on your team? You sound really fun.,3810
Schitt's Creek,1,5,David,"Listen, you don't have to help me out if you don't want to.",3811
Schitt's Creek,1,5,David,I can find someone else.,3812
Schitt's Creek,1,5,Stevie,Really?,3813
Schitt's Creek,1,5,David,Mm-hmm.,3814
Schitt's Creek,1,5,Stevie,Okay.,3815
Schitt's Creek,1,5,David,"Well, it's-okay.",3816
Schitt's Creek,1,5,Stevie,Have fun.,3817
Schitt's Creek,1,5,David,Okay.,3818
Schitt's Creek,1,5,Stevie,My money's on the other team.,3819
Schitt's Creek,1,5,Stage directions,"(Receding footsteps, cars rumble by)",3820
Schitt's Creek,1,5,Stage directions,(door opens),3821
Schitt's Creek,1,5,David,Hi. (Door clicks shut),3822
Schitt's Creek,1,5,David,Can I help you?,3823
Schitt's Creek,1,5,David,"Yeah, I just uh... Came to apologize.",3824
Schitt's Creek,1,5,David,For what?,3825
Schitt's Creek,1,5,David,For uninviting you to games night.,3826
Schitt's Creek,1,5,David,You did not uninvite me. I uninvited myself.,3827
Schitt's Creek,1,5,David,"Mm-hmm. Okay, well, um...",3828
Schitt's Creek,1,5,David,I would really like it if you came and I would really love it if you could bring... one other person of your choosing.,3829
Schitt's Creek,1,5,David,So it doesn't matter if they don't blend?,3830
Schitt's Creek,1,5,David,M-mm-mm.,3831
Schitt's Creek,1,5,David,And this doesn't have anything to do with the fact that you couldn't find anybody else to come?,3832
Schitt's Creek,1,5,Stage directions,(Scoffs) No. What? No. I...,3833
Schitt's Creek,1,5,David,"You are a very bright, funny person, with a wide range of useful knowledge and the fact that we don't have an ideal number for team style game-play, is not... not why I'm here.",3834
Schitt's Creek,1,5,David,You're such a liar.,3835
Schitt's Creek,1,5,David,And I was bluffing when I said I wasn't coming.,3836
Schitt's Creek,1,5,David,"I just wanted to see you beg, so...",3837
Schitt's Creek,1,5,David,Okay.,3838
Schitt's Creek,1,5,Stevie,"I'll put out some feelers, but, you know, such short notice, all the town hotties will have plans.",3839
Schitt's Creek,1,5,Stevie,"I'll see you tonight! Yeah, thanks.",3840
Schitt's Creek,1,5,David,Thank you.,3841
Schitt's Creek,1,5,Stevie,Welcome.,3842
Schitt's Creek,1,5,Moira,This place is almost charming. Very rustic cottage.,3843
Schitt's Creek,1,5,Moira,I was half expecting early unibomber.,3844
Schitt's Creek,1,5,Johnny,"Oh, look! Roland and Jocelyn.",3845
Schitt's Creek,1,5,Moira,Who are the other two?,3846
Schitt's Creek,1,5,Johnny,"Well, that's Bob. He's on the town council.",3847
Schitt's Creek,1,5,Moira,And his partner?,3848
Schitt's Creek,1,5,Moira,"Roland has gay friends! Again, shocked and delighted.",3849
Schitt's Creek,1,5,Moira,I think that's his wife.,3850
Schitt's Creek,1,5,Moira,"No, they're both called husband.",3851
Schitt's Creek,1,5,Moira,Look at the them smiling away.,3852
Schitt's Creek,1,5,Moira,What have they got to be so happy about?,3853
Schitt's Creek,1,5,Johnny,"Well, they have no money issues. That's why they're so happy.",3854
Schitt's Creek,1,5,Johnny,"Yeah, they just don't know any better.",3855
Schitt's Creek,1,5,Stage directions,"(Birds sing, crickets chirp)",3856
Schitt's Creek,1,5,David,"So, Eric, how do you know Stevie?",3857
Schitt's Creek,1,5,Eric,She used to be my babysitter.,3858
Schitt's Creek,1,5,Eric,Great. Wow. Okay.,3859
Schitt's Creek,1,5,Eric,And how are your... Trivia skills?,3860
Schitt's Creek,1,5,Eric,My what?,3861
Schitt's Creek,1,5,David,Oh my God.,3862
Schitt's Creek,1,5,David,Okay. Good choice. Good choice.,3863
Schitt's Creek,1,5,Stage directions,(Knock at the door),3864
Schitt's Creek,1,5,Alexis,(Squeals excitedly),3865
Schitt's Creek,1,5,Stage directions,(Door opens),3866
Schitt's Creek,1,5,Alexis,You guys came. Together. That's so cute! Come in!,3867
Schitt's Creek,1,5,Alexis,"Twyla, you look amazing!",3868
Schitt's Creek,1,5,Alexis,"Mutt, you look like a mill dollars.",3869
Schitt's Creek,1,5,Twyla,"Okay, so I brought this pie from work but on the way, I realized I didn't check what kind so there's a 50/50 chance there's meat in it.",3870
Schitt's Creek,1,5,Alexis,"Oh my God, that's so cute. Thank you.",3871
